CellCenters:0,CellCenters:1,CellCenters:2
5.55,0.5,239.65
5.55,0.5,239.6
5.55,0.5,239.55
5.55,0.5,239.38
5.55,0.5,238.83
5.55,0.5,237.78
5.55,0.5,236.23
5.55,0.5,234.18
5.55,0.5,231.63
5.55,0.5,228.58
5.55,0.5,225.03
5.65,0.5,241.48
5.65,0.5,241.43
5.65,0.5,241.38
5.65,0.5,241.33
5.65,0.5,241.28
5.65,0.5,241.23
5.65,0.5,241.18
5.65,0.5,241.13
5.65,0.5,241.08
5.65,0.5,241.03
5.65,0.5,240.98
5.65,0.5,240.93
5.65,0.5,240.88
5.65,0.5,240.83
5.65,0.5,240.78
5.65,0.5,240.73
5.65,0.5,240.68
5.65,0.5,240.63
5.65,0.5,240.58
5.65,0.5,240.53
5.65,0.5,240.48
5.65,0.5,240.43
5.65,0.5,240.38
5.65,0.5,240.33
5.65,0.5,240.28
5.65,0.5,240.23
5.65,0.5,240.18
5.65,0.5,240.13
5.65,0.5,240.08
5.65,0.5,240.03
5.65,0.5,239.98
5.65,0.5,239.93
5.65,0.5,239.88
5.65,0.5,239.83
5.65,0.5,239.78
5.65,0.5,239.73
5.75,0.5,241.46
5.75,0.5,241.41
5.75,0.5,241.36
5.75,0.5,241.31
5.75,0.5,241.26
5.75,0.5,241.21
5.75,0.5,241.16
5.75,0.5,241.11
5.75,0.5,241.06
5.75,0.5,241.01
5.75,0.5,240.96
5.75,0.5,240.91
5.75,0.5,240.86
5.75,0.5,240.81
5.75,0.5,240.76
5.75,0.5,240.71
5.75,0.5,240.66
5.75,0.5,240.61
5.75,0.5,240.56
5.75,0.5,240.51
5.75,0.5,240.46
5.75,0.5,240.41
5.75,0.5,240.36
5.75,0.5,240.31
5.75,0.5,240.26
5.75,0.5,240.21
5.75,0.5,240.16
5.75,0.5,240.11
5.75,0.5,240.06
5.75,0.5,240.01
5.75,0.5,239.96
5.75,0.5,239.91
5.75,0.5,239.86
5.75,0.5,239.81
5.75,0.5,239.76
5.75,0.5,239.71
5.65,0.5,239.68
5.65,0.5,239.63
5.65,0.5,239.58
5.65,0.5,239.53
5.65,0.5,239.36
5.65,0.5,238.81
5.65,0.5,237.76
5.65,0.5,236.21
5.65,0.5,234.16
5.65,0.5,231.61
5.65,0.5,228.56
5.65,0.5,225.01
5.75,0.5,239.66
5.75,0.5,239.61
5.75,0.5,239.56
5.75,0.5,239.51
5.75,0.5,239.34
5.75,0.5,238.79
5.75,0.5,237.74
5.75,0.5,236.19
5.75,0.5,234.14
5.75,0.5,231.59
5.75,0.5,228.54
5.75,0.5,224.99
5.85,0.5,241.44
5.85,0.5,241.39
5.85,0.5,241.34
5.85,0.5,241.29
5.85,0.5,241.24
5.85,0.5,241.19
5.85,0.5,241.14
5.85,0.5,241.09
5.85,0.5,241.04
5.85,0.5,240.99
5.85,0.5,240.94
5.85,0.5,240.89
5.85,0.5,240.84
5.85,0.5,240.79
5.85,0.5,240.74
5.85,0.5,240.69
5.85,0.5,240.64
5.85,0.5,240.59
5.85,0.5,240.54
5.85,0.5,240.49
5.85,0.5,240.44
5.85,0.5,240.39
5.85,0.5,240.34
5.85,0.5,240.29
5.85,0.5,240.24
5.85,0.5,240.19
5.85,0.5,240.14
5.85,0.5,240.09
5.85,0.5,240.04
5.85,0.5,239.99
5.85,0.5,239.94
5.85,0.5,239.89
5.85,0.5,239.84
5.85,0.5,239.79
5.85,0.5,239.74
5.85,0.5,239.69
5.95,0.5,241.43
5.95,0.5,241.38
5.95,0.5,241.33
5.95,0.5,241.28
5.95,0.5,241.23
5.95,0.5,241.18
5.95,0.5,241.13
5.95,0.5,241.08
5.95,0.5,241.03
5.95,0.5,240.98
5.95,0.5,240.93
5.95,0.5,240.88
5.95,0.5,240.83
5.95,0.5,240.78
5.95,0.5,240.73
5.95,0.5,240.68
5.95,0.5,240.63
5.95,0.5,240.58
5.95,0.5,240.53
5.95,0.5,240.48
5.95,0.5,240.43
5.95,0.5,240.38
5.95,0.5,240.33
5.95,0.5,240.28
5.95,0.5,240.23
5.95,0.5,240.18
5.95,0.5,240.13
5.95,0.5,240.08
5.95,0.5,240.03
5.95,0.5,239.98
5.95,0.5,239.93
5.95,0.5,239.88
5.95,0.5,239.83
5.95,0.5,239.78
5.95,0.5,239.73
5.95,0.5,239.68
5.85,0.5,239.64
5.85,0.5,239.59
5.85,0.5,239.54
5.85,0.5,239.49
5.85,0.5,239.32
5.85,0.5,238.77
5.85,0.5,237.72
5.85,0.5,236.17
5.85,0.5,234.12
5.85,0.5,231.57
5.85,0.5,228.52
5.85,0.5,224.97
5.95,0.5,239.63
5.95,0.5,239.58
5.95,0.5,239.53
5.95,0.5,239.48
5.95,0.5,239.3
5.95,0.5,238.75
5.95,0.5,237.7
5.95,0.5,236.15
5.95,0.5,234.1
5.95,0.5,231.55
5.95,0.5,228.5
5.95,0.5,224.95
6.05,0.5,241.41
6.05,0.5,241.36
6.05,0.5,241.31
6.05,0.5,241.26
6.05,0.5,241.21
6.05,0.5,241.16
6.05,0.5,241.11
6.05,0.5,241.06
6.05,0.5,241.01
6.05,0.5,240.96
6.05,0.5,240.91
6.05,0.5,240.86
6.05,0.5,240.81
6.05,0.5,240.76
6.05,0.5,240.71
6.05,0.5,240.66
6.05,0.5,240.61
6.05,0.5,240.56
6.05,0.5,240.51
6.05,0.5,240.46
6.05,0.5,240.41
6.05,0.5,240.36
6.05,0.5,240.31
6.05,0.5,240.26
6.05,0.5,240.21
6.05,0.5,240.16
6.05,0.5,240.11
6.05,0.5,240.06
6.05,0.5,240.01
6.05,0.5,239.96
6.05,0.5,239.91
6.05,0.5,239.86
6.05,0.5,239.81
6.05,0.5,239.76
6.05,0.5,239.71
6.05,0.5,239.66
6.15,0.5,241.39
6.15,0.5,241.34
6.15,0.5,241.29
6.15,0.5,241.24
6.15,0.5,241.19
6.15,0.5,241.14
6.15,0.5,241.09
6.15,0.5,241.04
6.15,0.5,240.99
6.15,0.5,240.94
6.15,0.5,240.89
6.15,0.5,240.84
6.15,0.5,240.79
6.15,0.5,240.74
6.15,0.5,240.69
6.15,0.5,240.64
6.15,0.5,240.59
6.15,0.5,240.54
6.15,0.5,240.49
6.15,0.5,240.44
6.15,0.5,240.39
6.15,0.5,240.34
6.15,0.5,240.29
6.15,0.5,240.24
6.15,0.5,240.19
6.15,0.5,240.14
6.15,0.5,240.09
6.15,0.5,240.04
6.15,0.5,239.99
6.15,0.5,239.94
6.15,0.5,239.89
6.15,0.5,239.84
6.15,0.5,239.79
6.15,0.5,239.74
6.15,0.5,239.69
6.15,0.5,239.64
6.05,0.5,239.61
6.05,0.5,239.56
6.05,0.5,239.51
6.05,0.5,239.46
6.05,0.5,239.28
6.05,0.5,238.73
6.05,0.5,237.68
6.05,0.5,236.13
6.05,0.5,234.08
6.05,0.5,231.53
6.05,0.5,228.48
6.05,0.5,224.93
6.15,0.5,239.59
6.15,0.5,239.54
6.15,0.5,239.49
6.15,0.5,239.44
6.15,0.5,239.26
6.15,0.5,238.71
6.15,0.5,237.66
6.15,0.5,236.11
6.15,0.5,234.06
6.15,0.5,231.51
6.15,0.5,228.46
6.15,0.5,224.91
6.25,0.5,241.37
6.25,0.5,241.32
6.25,0.5,241.27
6.25,0.5,241.22
6.25,0.5,241.17
6.25,0.5,241.12
6.25,0.5,241.07
6.25,0.5,241.02
6.25,0.5,240.97
6.25,0.5,240.92
6.25,0.5,240.87
6.25,0.5,240.82
6.25,0.5,240.77
6.25,0.5,240.72
6.25,0.5,240.67
6.25,0.5,240.62
6.25,0.5,240.57
6.25,0.5,240.52
6.25,0.5,240.47
6.25,0.5,240.42
6.25,0.5,240.37
6.25,0.5,240.32
6.25,0.5,240.27
6.25,0.5,240.22
6.25,0.5,240.17
6.25,0.5,240.12
6.25,0.5,240.07
6.25,0.5,240.02
6.25,0.5,239.97
6.25,0.5,239.92
6.25,0.5,239.87
6.25,0.5,239.82
6.25,0.5,239.77
6.25,0.5,239.72
6.25,0.5,239.67
6.25,0.5,239.62
6.35,0.5,241.35
6.35,0.5,241.3
6.35,0.5,241.25
6.35,0.5,241.2
6.35,0.5,241.15
6.35,0.5,241.1
6.35,0.5,241.05
6.35,0.5,241
6.35,0.5,240.95
6.35,0.5,240.9
6.35,0.5,240.85
6.35,0.5,240.8
6.35,0.5,240.75
6.35,0.5,240.7
6.35,0.5,240.65
6.35,0.5,240.6
6.35,0.5,240.55
6.35,0.5,240.5
6.35,0.5,240.45
6.35,0.5,240.4
6.35,0.5,240.35
6.35,0.5,240.3
6.35,0.5,240.25
6.35,0.5,240.2
6.35,0.5,240.15
6.35,0.5,240.1
6.35,0.5,240.05
6.35,0.5,240
6.35,0.5,239.95
6.35,0.5,239.9
6.35,0.5,239.85
6.35,0.5,239.8
6.35,0.5,239.75
6.35,0.5,239.7
6.35,0.5,239.65
6.35,0.5,239.6
6.25,0.5,239.57
6.25,0.5,239.52
6.25,0.5,239.47
6.25,0.5,239.42
6.25,0.5,239.24
6.25,0.5,238.69
6.25,0.5,237.64
6.25,0.5,236.09
6.25,0.5,234.04
6.25,0.5,231.49
6.25,0.5,228.44
6.25,0.5,224.89
6.35,0.5,239.55
6.35,0.5,239.5
6.35,0.5,239.45
6.35,0.5,239.4
6.35,0.5,239.22
6.35,0.5,238.67
6.35,0.5,237.62
6.35,0.5,236.07
6.35,0.5,234.02
6.35,0.5,231.47
6.35,0.5,228.42
6.35,0.5,224.87
6.45,0.5,241.33
6.45,0.5,241.28
6.45,0.5,241.23
6.45,0.5,241.18
6.45,0.5,241.13
6.45,0.5,241.08
6.45,0.5,241.03
6.45,0.5,240.98
6.45,0.5,240.93
6.45,0.5,240.88
6.45,0.5,240.83
6.45,0.5,240.78
6.45,0.5,240.73
6.45,0.5,240.68
6.45,0.5,240.63
6.45,0.5,240.58
6.45,0.5,240.53
6.45,0.5,240.48
6.45,0.5,240.43
6.45,0.5,240.38
6.45,0.5,240.33
6.45,0.5,240.28
6.45,0.5,240.23
6.45,0.5,240.18
6.45,0.5,240.13
6.45,0.5,240.08
6.45,0.5,240.03
6.45,0.5,239.98
6.45,0.5,239.93
6.45,0.5,239.88
6.45,0.5,239.83
6.45,0.5,239.78
6.45,0.5,239.73
6.45,0.5,239.68
6.45,0.5,239.63
6.45,0.5,239.58
6.55,0.5,241.31
6.55,0.5,241.26
6.55,0.5,241.21
6.55,0.5,241.16
6.55,0.5,241.11
6.55,0.5,241.06
6.55,0.5,241.01
6.55,0.5,240.96
6.55,0.5,240.91
6.55,0.5,240.86
6.55,0.5,240.81
6.55,0.5,240.76
6.55,0.5,240.71
6.55,0.5,240.66
6.55,0.5,240.61
6.55,0.5,240.56
6.55,0.5,240.51
6.55,0.5,240.46
6.55,0.5,240.41
6.55,0.5,240.36
6.55,0.5,240.31
6.55,0.5,240.26
6.55,0.5,240.21
6.55,0.5,240.16
6.55,0.5,240.11
6.55,0.5,240.06
6.55,0.5,240.01
6.55,0.5,239.96
6.55,0.5,239.91
6.55,0.5,239.86
6.55,0.5,239.81
6.55,0.5,239.76
6.55,0.5,239.71
6.55,0.5,239.66
6.55,0.5,239.61
6.55,0.5,239.56
6.45,0.5,239.53
6.45,0.5,239.48
6.45,0.5,239.43
6.45,0.5,239.38
6.45,0.5,239.2
6.45,0.5,238.65
6.45,0.5,237.6
6.45,0.5,236.05
6.45,0.5,234
6.45,0.5,231.45
6.45,0.5,228.4
6.45,0.5,224.85
6.55,0.5,239.51
6.55,0.5,239.46
6.55,0.5,239.41
6.55,0.5,239.36
6.55,0.5,239.19
6.55,0.5,238.64
6.55,0.5,237.59
6.55,0.5,236.04
6.55,0.5,233.99
6.55,0.5,231.44
6.55,0.5,228.39
6.55,0.5,224.84
6.65,0.5,241.3
6.65,0.5,241.25
6.65,0.5,241.2
6.65,0.5,241.15
6.65,0.5,241.1
6.65,0.5,241.05
6.65,0.5,241
6.65,0.5,240.95
6.65,0.5,240.9
6.65,0.5,240.85
6.65,0.5,240.8
6.65,0.5,240.75
6.65,0.5,240.7
6.65,0.5,240.65
6.65,0.5,240.6
6.65,0.5,240.55
6.65,0.5,240.5
6.65,0.5,240.45
6.65,0.5,240.4
6.65,0.5,240.35
6.65,0.5,240.3
6.65,0.5,240.25
6.65,0.5,240.2
6.65,0.5,240.15
6.65,0.5,240.1
6.65,0.5,240.05
6.65,0.5,240
6.65,0.5,239.95
6.65,0.5,239.9
6.65,0.5,239.85
6.65,0.5,239.8
6.65,0.5,239.75
6.65,0.5,239.7
6.65,0.5,239.65
6.65,0.5,239.6
6.65,0.5,239.55
6.65,0.5,239.5
6.65,0.5,239.45
6.65,0.5,239.4
6.65,0.5,239.35
6.65,0.5,239.17
6.65,0.5,238.62
6.65,0.5,237.57
6.65,0.5,236.02
6.65,0.5,233.97
6.65,0.5,231.42
6.65,0.5,228.37
6.65,0.5,224.82
6.75,0.5,241.29
6.75,0.5,241.24
6.75,0.5,241.19
6.75,0.5,241.14
6.75,0.5,241.09
6.75,0.5,241.04
6.75,0.5,240.99
6.75,0.5,240.94
6.75,0.5,240.89
6.75,0.5,240.84
6.75,0.5,240.79
6.75,0.5,240.74
6.75,0.5,240.69
6.75,0.5,240.64
6.75,0.5,240.59
6.75,0.5,240.54
6.75,0.5,240.49
6.75,0.5,240.44
6.75,0.5,240.39
6.75,0.5,240.34
6.75,0.5,240.29
6.75,0.5,240.24
6.75,0.5,240.19
6.75,0.5,240.14
6.75,0.5,240.09
6.75,0.5,240.04
6.75,0.5,239.99
6.75,0.5,239.94
6.75,0.5,239.89
6.75,0.5,239.84
6.75,0.5,239.79
6.75,0.5,239.74
6.75,0.5,239.69
6.75,0.5,239.64
6.75,0.5,239.59
6.75,0.5,239.54
6.85,0.5,241.28
6.85,0.5,241.23
6.85,0.5,241.18
6.85,0.5,241.13
6.85,0.5,241.08
6.85,0.5,241.03
6.85,0.5,240.98
6.85,0.5,240.93
6.85,0.5,240.88
6.85,0.5,240.83
6.85,0.5,240.78
6.85,0.5,240.73
6.85,0.5,240.68
6.85,0.5,240.63
6.85,0.5,240.58
6.85,0.5,240.53
6.85,0.5,240.48
6.85,0.5,240.43
6.85,0.5,240.38
6.85,0.5,240.33
6.85,0.5,240.28
6.85,0.5,240.23
6.85,0.5,240.18
6.85,0.5,240.13
6.85,0.5,240.08
6.85,0.5,240.03
6.85,0.5,239.98
6.85,0.5,239.93
6.85,0.5,239.88
6.85,0.5,239.83
6.85,0.5,239.78
6.85,0.5,239.73
6.85,0.5,239.68
6.85,0.5,239.63
6.85,0.5,239.58
6.85,0.5,239.53
6.75,0.5,239.49
6.75,0.5,239.44
6.75,0.5,239.39
6.75,0.5,239.34
6.75,0.5,239.16
6.75,0.5,238.61
6.75,0.5,237.56
6.75,0.5,236.01
6.75,0.5,233.96
6.75,0.5,231.41
6.75,0.5,228.36
6.75,0.5,224.81
6.85,0.5,239.48
6.85,0.5,239.43
6.85,0.5,239.38
6.85,0.5,239.33
6.85,0.5,239.15
6.85,0.5,238.6
6.85,0.5,237.55
6.85,0.5,236
6.85,0.5,233.95
6.85,0.5,231.4
6.85,0.5,228.35
6.85,0.5,224.8
6.95,0.5,241.26
6.95,0.5,241.21
6.95,0.5,241.16
6.95,0.5,241.11
6.95,0.5,241.06
6.95,0.5,241.01
6.95,0.5,240.96
6.95,0.5,240.91
6.95,0.5,240.86
6.95,0.5,240.81
6.95,0.5,240.76
6.95,0.5,240.71
6.95,0.5,240.66
6.95,0.5,240.61
6.95,0.5,240.56
6.95,0.5,240.51
6.95,0.5,240.46
6.95,0.5,240.41
6.95,0.5,240.36
6.95,0.5,240.31
6.95,0.5,240.26
6.95,0.5,240.21
6.95,0.5,240.16
6.95,0.5,240.11
6.95,0.5,240.06
6.95,0.5,240.01
6.95,0.5,239.96
6.95,0.5,239.91
6.95,0.5,239.86
6.95,0.5,239.81
6.95,0.5,239.76
6.95,0.5,239.71
6.95,0.5,239.66
6.95,0.5,239.61
6.95,0.5,239.56
6.95,0.5,239.51
7.05,0.5,241.25
7.05,0.5,241.2
7.05,0.5,241.15
7.05,0.5,241.1
7.05,0.5,241.05
7.05,0.5,241
7.05,0.5,240.95
7.05,0.5,240.9
7.05,0.5,240.85
7.05,0.5,240.8
7.05,0.5,240.75
7.05,0.5,240.7
7.05,0.5,240.65
7.05,0.5,240.6
7.05,0.5,240.55
7.05,0.5,240.5
7.05,0.5,240.45
7.05,0.5,240.4
7.05,0.5,240.35
7.05,0.5,240.3
7.05,0.5,240.25
7.05,0.5,240.2
7.05,0.5,240.15
7.05,0.5,240.1
7.05,0.5,240.05
7.05,0.5,240
7.05,0.5,239.95
7.05,0.5,239.9
7.05,0.5,239.85
7.05,0.5,239.8
7.05,0.5,239.75
7.05,0.5,239.7
7.05,0.5,239.65
7.05,0.5,239.6
7.05,0.5,239.55
7.05,0.5,239.5
6.95,0.5,239.46
6.95,0.5,239.41
6.95,0.5,239.36
6.95,0.5,239.31
6.95,0.5,239.14
6.95,0.5,238.59
6.95,0.5,237.54
6.95,0.5,235.99
6.95,0.5,233.94
6.95,0.5,231.39
6.95,0.5,228.34
6.95,0.5,224.79
7.05,0.5,239.45
7.05,0.5,239.4
7.05,0.5,239.35
7.05,0.5,239.3
7.05,0.5,239.13
7.05,0.5,238.58
7.05,0.5,237.53
7.05,0.5,235.98
7.05,0.5,233.93
7.05,0.5,231.38
7.05,0.5,228.33
7.05,0.5,224.78
7.15,0.5,241.24
7.15,0.5,241.19
7.15,0.5,241.14
7.15,0.5,241.09
7.15,0.5,241.04
7.15,0.5,240.99
7.15,0.5,240.94
7.15,0.5,240.89
7.15,0.5,240.84
7.15,0.5,240.79
7.15,0.5,240.74
7.15,0.5,240.69
7.15,0.5,240.64
7.15,0.5,240.59
7.15,0.5,240.54
7.15,0.5,240.49
7.15,0.5,240.44
7.15,0.5,240.39
7.15,0.5,240.34
7.15,0.5,240.29
7.15,0.5,240.24
7.15,0.5,240.19
7.15,0.5,240.14
7.15,0.5,240.09
7.15,0.5,240.04
7.15,0.5,239.99
7.15,0.5,239.94
7.15,0.5,239.89
7.15,0.5,239.84
7.15,0.5,239.79
7.15,0.5,239.74
7.15,0.5,239.69
7.15,0.5,239.64
7.15,0.5,239.59
7.15,0.5,239.54
7.15,0.5,239.49
7.25,0.5,241.23
7.25,0.5,241.18
7.25,0.5,241.13
7.25,0.5,241.08
7.25,0.5,241.03
7.25,0.5,240.98
7.25,0.5,240.93
7.25,0.5,240.88
7.25,0.5,240.83
7.25,0.5,240.78
7.25,0.5,240.73
7.25,0.5,240.68
7.25,0.5,240.63
7.25,0.5,240.58
7.25,0.5,240.53
7.25,0.5,240.48
7.25,0.5,240.43
7.25,0.5,240.38
7.25,0.5,240.33
7.25,0.5,240.28
7.25,0.5,240.23
7.25,0.5,240.18
7.25,0.5,240.13
7.25,0.5,240.08
7.25,0.5,240.03
7.25,0.5,239.98
7.25,0.5,239.93
7.25,0.5,239.88
7.25,0.5,239.83
7.25,0.5,239.78
7.25,0.5,239.73
7.25,0.5,239.68
7.25,0.5,239.63
7.25,0.5,239.58
7.25,0.5,239.53
7.25,0.5,239.48
7.15,0.5,239.44
7.15,0.5,239.39
7.15,0.5,239.34
7.15,0.5,239.29
7.15,0.5,239.12
7.15,0.5,238.57
7.15,0.5,237.52
7.15,0.5,235.97
7.15,0.5,233.92
7.15,0.5,231.37
7.15,0.5,228.32
7.15,0.5,224.77
7.25,0.5,239.43
7.25,0.5,239.38
7.25,0.5,239.33
7.25,0.5,239.28
7.25,0.5,239.1
7.25,0.5,238.55
7.25,0.5,237.5
7.25,0.5,235.95
7.25,0.5,233.9
7.25,0.5,231.35
7.25,0.5,228.3
7.25,0.5,224.75
7.35,0.5,241.22
7.35,0.5,241.17
7.35,0.5,241.12
7.35,0.5,241.07
7.35,0.5,241.02
7.35,0.5,240.97
7.35,0.5,240.92
7.35,0.5,240.87
7.35,0.5,240.82
7.35,0.5,240.77
7.35,0.5,240.72
7.35,0.5,240.67
7.35,0.5,240.62
7.35,0.5,240.57
7.35,0.5,240.52
7.35,0.5,240.47
7.35,0.5,240.42
7.35,0.5,240.37
7.35,0.5,240.32
7.35,0.5,240.27
7.35,0.5,240.22
7.35,0.5,240.17
7.35,0.5,240.12
7.35,0.5,240.07
7.35,0.5,240.02
7.35,0.5,239.97
7.35,0.5,239.92
7.35,0.5,239.87
7.35,0.5,239.82
7.35,0.5,239.77
7.35,0.5,239.72
7.35,0.5,239.67
7.35,0.5,239.62
7.35,0.5,239.57
7.35,0.5,239.52
7.35,0.5,239.47
7.45,0.5,241.21
7.45,0.5,241.16
7.45,0.5,241.11
7.45,0.5,241.06
7.45,0.5,241.01
7.45,0.5,240.96
7.45,0.5,240.91
7.45,0.5,240.86
7.45,0.5,240.81
7.45,0.5,240.76
7.45,0.5,240.71
7.45,0.5,240.66
7.45,0.5,240.61
7.45,0.5,240.56
7.45,0.5,240.51
7.45,0.5,240.46
7.45,0.5,240.41
7.45,0.5,240.36
7.45,0.5,240.31
7.45,0.5,240.26
7.45,0.5,240.21
7.45,0.5,240.16
7.45,0.5,240.11
7.45,0.5,240.06
7.45,0.5,240.01
7.45,0.5,239.96
7.45,0.5,239.91
7.45,0.5,239.86
7.45,0.5,239.81
7.45,0.5,239.76
