CellCenters:0,CellCenters:1,CellCenters:2
7.45,0.5,239.71
7.45,0.5,239.66
7.45,0.5,239.61
7.45,0.5,239.56
7.45,0.5,239.51
7.45,0.5,239.46
7.35,0.5,239.42
7.35,0.5,239.37
7.35,0.5,239.32
7.35,0.5,239.27
7.35,0.5,239.09
7.35,0.5,238.54
7.35,0.5,237.49
7.35,0.5,235.94
7.35,0.5,233.89
7.35,0.5,231.34
7.35,0.5,228.29
7.35,0.5,224.74
7.45,0.5,239.41
7.45,0.5,239.36
7.45,0.5,239.31
7.45,0.5,239.26
7.45,0.5,239.08
7.45,0.5,238.53
7.45,0.5,237.48
7.45,0.5,235.93
7.45,0.5,233.88
7.45,0.5,231.33
7.45,0.5,228.28
7.45,0.5,224.73
7.55,0.5,241.2
7.55,0.5,241.15
7.55,0.5,241.1
7.55,0.5,241.05
7.55,0.5,241
7.55,0.5,240.95
7.55,0.5,240.9
7.55,0.5,240.85
7.55,0.5,240.8
7.55,0.5,240.75
7.55,0.5,240.7
7.55,0.5,240.65
7.55,0.5,240.6
7.55,0.5,240.55
7.55,0.5,240.5
7.55,0.5,240.45
7.55,0.5,240.4
7.55,0.5,240.35
7.55,0.5,240.3
7.55,0.5,240.25
7.55,0.5,240.2
7.55,0.5,240.15
7.55,0.5,240.1
7.55,0.5,240.05
7.55,0.5,240
7.55,0.5,239.95
7.55,0.5,239.9
7.55,0.5,239.85
7.55,0.5,239.8
7.55,0.5,239.75
7.55,0.5,239.7
7.55,0.5,239.65
7.55,0.5,239.6
7.55,0.5,239.55
7.55,0.5,239.5
7.55,0.5,239.45
7.65,0.5,241.2
7.65,0.5,241.15
7.65,0.5,241.1
7.65,0.5,241.05
7.65,0.5,241
7.65,0.5,240.95
7.65,0.5,240.9
7.65,0.5,240.85
7.65,0.5,240.8
7.65,0.5,240.75
7.65,0.5,240.7
7.65,0.5,240.65
7.65,0.5,240.6
7.65,0.5,240.55
7.65,0.5,240.5
7.65,0.5,240.45
7.65,0.5,240.4
7.65,0.5,240.35
7.65,0.5,240.3
7.65,0.5,240.25
7.65,0.5,240.2
7.65,0.5,240.15
7.65,0.5,240.1
7.65,0.5,240.05
7.65,0.5,240
7.65,0.5,239.95
7.65,0.5,239.9
7.65,0.5,239.85
7.65,0.5,239.8
7.65,0.5,239.75
7.65,0.5,239.7
7.65,0.5,239.65
7.65,0.5,239.6
7.65,0.5,239.55
7.65,0.5,239.5
7.65,0.5,239.45
7.55,0.5,239.4
7.55,0.5,239.35
7.55,0.5,239.3
7.55,0.5,239.25
7.55,0.5,239.08
7.55,0.5,238.53
7.55,0.5,237.48
7.55,0.5,235.93
7.55,0.5,233.88
7.55,0.5,231.33
7.55,0.5,228.28
7.55,0.5,224.73
7.65,0.5,239.4
7.65,0.5,239.35
7.65,0.5,239.3
7.65,0.5,239.25
7.65,0.5,239.07
7.65,0.5,238.52
7.65,0.5,237.47
7.65,0.5,235.92
7.65,0.5,233.87
7.65,0.5,231.32
7.65,0.5,228.27
7.65,0.5,224.72
7.75,0.5,241.2
7.75,0.5,241.15
7.75,0.5,241.1
7.75,0.5,241.05
7.75,0.5,241
7.75,0.5,240.95
7.75,0.5,240.9
7.75,0.5,240.85
7.75,0.5,240.8
7.75,0.5,240.75
7.75,0.5,240.7
7.75,0.5,240.65
7.75,0.5,240.6
7.75,0.5,240.55
7.75,0.5,240.5
7.75,0.5,240.45
7.75,0.5,240.4
7.75,0.5,240.35
7.75,0.5,240.3
7.75,0.5,240.25
7.75,0.5,240.2
7.75,0.5,240.15
7.75,0.5,240.1
7.75,0.5,240.05
7.75,0.5,240
7.75,0.5,239.95
7.75,0.5,239.9
7.75,0.5,239.85
7.75,0.5,239.8
7.75,0.5,239.75
7.75,0.5,239.7
7.75,0.5,239.65
7.75,0.5,239.6
7.75,0.5,239.55
7.75,0.5,239.5
7.75,0.5,239.45
7.75,0.5,239.4
7.75,0.5,239.35
7.75,0.5,239.3
7.75,0.5,239.25
7.75,0.5,239.07
7.75,0.5,238.52
7.75,0.5,237.47
7.75,0.5,235.92
7.75,0.5,233.87
7.75,0.5,231.32
7.75,0.5,228.27
7.75,0.5,224.72
7.85,0.5,241.19
7.85,0.5,241.14
7.85,0.5,241.09
7.85,0.5,241.04
7.85,0.5,240.99
7.85,0.5,240.94
7.85,0.5,240.89
7.85,0.5,240.84
7.85,0.5,240.79
7.85,0.5,240.74
7.85,0.5,240.69
7.85,0.5,240.64
7.85,0.5,240.59
7.85,0.5,240.54
7.85,0.5,240.49
7.85,0.5,240.44
7.85,0.5,240.39
7.85,0.5,240.34
7.85,0.5,240.29
7.85,0.5,240.24
7.85,0.5,240.19
7.85,0.5,240.14
7.85,0.5,240.09
7.85,0.5,240.04
7.85,0.5,239.99
7.85,0.5,239.94
7.85,0.5,239.89
7.85,0.5,239.84
7.85,0.5,239.79
7.85,0.5,239.74
7.85,0.5,239.69
7.85,0.5,239.64
7.85,0.5,239.59
7.85,0.5,239.54
7.85,0.5,239.49
7.85,0.5,239.44
7.95,0.5,241.19
7.95,0.5,241.14
7.95,0.5,241.09
7.95,0.5,241.04
7.95,0.5,240.99
7.95,0.5,240.94
7.95,0.5,240.89
7.95,0.5,240.84
7.95,0.5,240.79
7.95,0.5,240.74
7.95,0.5,240.69
7.95,0.5,240.64
7.95,0.5,240.59
7.95,0.5,240.54
7.95,0.5,240.49
7.95,0.5,240.44
7.95,0.5,240.39
7.95,0.5,240.34
7.95,0.5,240.29
7.95,0.5,240.24
7.95,0.5,240.19
7.95,0.5,240.14
7.95,0.5,240.09
7.95,0.5,240.04
7.95,0.5,239.99
7.95,0.5,239.94
7.95,0.5,239.89
7.95,0.5,239.84
7.95,0.5,239.79
7.95,0.5,239.74
7.95,0.5,239.69
7.95,0.5,239.64
7.95,0.5,239.59
7.95,0.5,239.54
7.95,0.5,239.49
7.95,0.5,239.44
7.85,0.5,239.39
7.85,0.5,239.34
7.85,0.5,239.29
7.85,0.5,239.24
7.85,0.5,239.07
7.85,0.5,238.52
7.85,0.5,237.47
7.85,0.5,235.92
7.85,0.5,233.87
7.85,0.5,231.32
7.85,0.5,228.27
7.85,0.5,224.72
7.95,0.5,239.39
7.95,0.5,239.34
7.95,0.5,239.29
7.95,0.5,239.24
7.95,0.5,239.06
7.95,0.5,238.51
7.95,0.5,237.46
7.95,0.5,235.91
7.95,0.5,233.86
7.95,0.5,231.31
7.95,0.5,228.26
7.95,0.5,224.71
8.05,0.5,241.19
8.05,0.5,241.14
8.05,0.5,241.09
8.05,0.5,241.04
8.05,0.5,240.99
8.05,0.5,240.94
8.05,0.5,240.89
8.05,0.5,240.84
8.05,0.5,240.79
8.05,0.5,240.74
8.05,0.5,240.69
8.05,0.5,240.64
8.05,0.5,240.59
8.05,0.5,240.54
8.05,0.5,240.49
8.05,0.5,240.44
8.05,0.5,240.39
8.05,0.5,240.34
8.05,0.5,240.29
8.05,0.5,240.24
8.05,0.5,240.19
8.05,0.5,240.14
8.05,0.5,240.09
8.05,0.5,240.04
8.05,0.5,239.99
8.05,0.5,239.94
8.05,0.5,239.89
8.05,0.5,239.84
8.05,0.5,239.79
8.05,0.5,239.74
8.05,0.5,239.69
8.05,0.5,239.64
8.05,0.5,239.59
8.05,0.5,239.54
8.05,0.5,239.49
8.05,0.5,239.44
8.15,0.5,241.18
8.15,0.5,241.13
8.15,0.5,241.08
8.15,0.5,241.03
8.15,0.5,240.98
8.15,0.5,240.93
8.15,0.5,240.88
8.15,0.5,240.83
8.15,0.5,240.78
8.15,0.5,240.73
8.15,0.5,240.68
8.15,0.5,240.63
8.15,0.5,240.58
8.15,0.5,240.53
8.15,0.5,240.48
8.15,0.5,240.43
8.15,0.5,240.38
8.15,0.5,240.33
8.15,0.5,240.28
8.15,0.5,240.23
8.15,0.5,240.18
8.15,0.5,240.13
8.15,0.5,240.08
8.15,0.5,240.03
8.15,0.5,239.98
8.15,0.5,239.93
8.15,0.5,239.88
8.15,0.5,239.83
8.15,0.5,239.78
8.15,0.5,239.73
8.15,0.5,239.68
8.15,0.5,239.63
8.15,0.5,239.58
8.15,0.5,239.53
8.15,0.5,239.48
8.15,0.5,239.43
8.05,0.5,239.39
8.05,0.5,239.34
8.05,0.5,239.29
8.05,0.5,239.24
8.05,0.5,239.06
8.05,0.5,238.51
8.05,0.5,237.46
8.05,0.5,235.91
8.05,0.5,233.86
8.05,0.5,231.31
8.05,0.5,228.26
8.05,0.5,224.71
8.15,0.5,239.38
8.15,0.5,239.33
8.15,0.5,239.28
8.15,0.5,239.23
8.15,0.5,239.06
8.15,0.5,238.51
8.15,0.5,237.46
8.15,0.5,235.91
8.15,0.5,233.86
8.15,0.5,231.31
8.15,0.5,228.26
8.15,0.5,224.71
8.25,0.5,241.18
8.25,0.5,241.13
8.25,0.5,241.08
8.25,0.5,241.03
8.25,0.5,240.98
8.25,0.5,240.93
8.25,0.5,240.88
8.25,0.5,240.83
8.25,0.5,240.78
8.25,0.5,240.73
8.25,0.5,240.68
8.25,0.5,240.63
8.25,0.5,240.58
8.25,0.5,240.53
8.25,0.5,240.48
8.25,0.5,240.43
8.25,0.5,240.38
8.25,0.5,240.33
8.25,0.5,240.28
8.25,0.5,240.23
8.25,0.5,240.18
8.25,0.5,240.13
8.25,0.5,240.08
8.25,0.5,240.03
8.25,0.5,239.98
8.25,0.5,239.93
8.25,0.5,239.88
8.25,0.5,239.83
8.25,0.5,239.78
8.25,0.5,239.73
8.25,0.5,239.68
8.25,0.5,239.63
8.25,0.5,239.58
8.25,0.5,239.53
8.25,0.5,239.48
8.25,0.5,239.43
8.35,0.5,241.18
8.35,0.5,241.13
8.35,0.5,241.08
8.35,0.5,241.03
8.35,0.5,240.98
8.35,0.5,240.93
8.35,0.5,240.88
8.35,0.5,240.83
8.35,0.5,240.78
8.35,0.5,240.73
8.35,0.5,240.68
8.35,0.5,240.63
8.35,0.5,240.58
8.35,0.5,240.53
8.35,0.5,240.48
8.35,0.5,240.43
8.35,0.5,240.38
8.35,0.5,240.33
8.35,0.5,240.28
8.35,0.5,240.23
8.35,0.5,240.18
8.35,0.5,240.13
8.35,0.5,240.08
8.35,0.5,240.03
8.35,0.5,239.98
8.35,0.5,239.93
8.35,0.5,239.88
8.35,0.5,239.83
8.35,0.5,239.78
8.35,0.5,239.73
8.35,0.5,239.68
8.35,0.5,239.63
8.35,0.5,239.58
8.35,0.5,239.53
8.35,0.5,239.48
8.35,0.5,239.43
8.25,0.5,239.38
8.25,0.5,239.33
8.25,0.5,239.28
8.25,0.5,239.23
8.25,0.5,239.05
8.25,0.5,238.5
8.25,0.5,237.45
8.25,0.5,235.9
8.25,0.5,233.85
8.25,0.5,231.3
8.25,0.5,228.25
8.25,0.5,224.7
8.35,0.5,239.38
8.35,0.5,239.33
8.35,0.5,239.28
8.35,0.5,239.23
8.35,0.5,239.05
8.35,0.5,238.5
8.35,0.5,237.45
8.35,0.5,235.9
8.35,0.5,233.85
8.35,0.5,231.3
8.35,0.5,228.25
8.35,0.5,224.7
8.45,0.5,241.18
8.45,0.5,241.13
8.45,0.5,241.08
8.45,0.5,241.03
8.45,0.5,240.98
8.45,0.5,240.93
8.45,0.5,240.88
8.45,0.5,240.83
8.45,0.5,240.78
8.45,0.5,240.73
8.45,0.5,240.68
8.45,0.5,240.63
8.45,0.5,240.58
8.45,0.5,240.53
8.45,0.5,240.48
8.45,0.5,240.43
8.45,0.5,240.38
8.45,0.5,240.33
8.45,0.5,240.28
8.45,0.5,240.23
8.45,0.5,240.18
8.45,0.5,240.13
8.45,0.5,240.08
8.45,0.5,240.03
8.45,0.5,239.98
8.45,0.5,239.93
8.45,0.5,239.88
8.45,0.5,239.83
8.45,0.5,239.78
8.45,0.5,239.73
8.45,0.5,239.68
8.45,0.5,239.63
8.45,0.5,239.58
8.45,0.5,239.53
8.45,0.5,239.48
8.45,0.5,239.43
8.55,0.5,241.18
8.55,0.5,241.13
8.55,0.5,241.08
8.55,0.5,241.03
8.55,0.5,240.98
8.55,0.5,240.93
8.55,0.5,240.88
8.55,0.5,240.83
8.55,0.5,240.78
8.55,0.5,240.73
8.55,0.5,240.68
8.55,0.5,240.63
8.55,0.5,240.58
8.55,0.5,240.53
8.55,0.5,240.48
8.55,0.5,240.43
8.55,0.5,240.38
8.55,0.5,240.33
8.55,0.5,240.28
8.55,0.5,240.23
8.55,0.5,240.18
8.55,0.5,240.13
8.55,0.5,240.08
8.55,0.5,240.03
8.55,0.5,239.98
8.55,0.5,239.93
8.55,0.5,239.88
8.55,0.5,239.83
8.55,0.5,239.78
8.55,0.5,239.73
8.55,0.5,239.68
8.55,0.5,239.63
8.55,0.5,239.58
8.55,0.5,239.53
8.55,0.5,239.48
8.55,0.5,239.43
8.45,0.5,239.38
8.45,0.5,239.33
8.45,0.5,239.28
8.45,0.5,239.23
8.45,0.5,239.05
8.45,0.5,238.5
8.45,0.5,237.45
8.45,0.5,235.9
8.45,0.5,233.85
8.45,0.5,231.3
8.45,0.5,228.25
8.45,0.5,224.7
8.55,0.5,239.38
8.55,0.5,239.33
8.55,0.5,239.28
8.55,0.5,239.23
8.55,0.5,239.05
8.55,0.5,238.5
8.55,0.5,237.45
8.55,0.5,235.9
8.55,0.5,233.85
8.55,0.5,231.3
8.55,0.5,228.25
8.55,0.5,224.7
8.65,0.5,241.18
8.65,0.5,241.13
8.65,0.5,241.08
8.65,0.5,241.03
8.65,0.5,240.98
8.65,0.5,240.93
8.65,0.5,240.88
8.65,0.5,240.83
8.65,0.5,240.78
8.65,0.5,240.73
8.65,0.5,240.68
8.65,0.5,240.63
8.65,0.5,240.58
8.65,0.5,240.53
8.65,0.5,240.48
8.65,0.5,240.43
8.65,0.5,240.38
8.65,0.5,240.33
8.65,0.5,240.28
8.65,0.5,240.23
8.65,0.5,240.18
8.65,0.5,240.13
8.65,0.5,240.08
8.65,0.5,240.03
8.65,0.5,239.98
8.65,0.5,239.93
8.65,0.5,239.88
8.65,0.5,239.83
8.65,0.5,239.78
8.65,0.5,239.73
8.65,0.5,239.68
8.65,0.5,239.63
8.65,0.5,239.58
8.65,0.5,239.53
8.65,0.5,239.48
8.65,0.5,239.43
8.75,0.5,241.18
8.75,0.5,241.13
8.75,0.5,241.08
8.75,0.5,241.03
8.75,0.5,240.98
8.75,0.5,240.93
8.75,0.5,240.88
8.75,0.5,240.83
8.75,0.5,240.78
8.75,0.5,240.73
8.75,0.5,240.68
8.75,0.5,240.63
8.75,0.5,240.58
8.75,0.5,240.53
8.75,0.5,240.48
8.75,0.5,240.43
8.75,0.5,240.38
8.75,0.5,240.33
8.75,0.5,240.28
8.75,0.5,240.23
8.75,0.5,240.18
8.75,0.5,240.13
8.75,0.5,240.08
8.75,0.5,240.03
8.75,0.5,239.98
8.75,0.5,239.93
8.75,0.5,239.88
8.75,0.5,239.83
8.75,0.5,239.78
8.75,0.5,239.73
8.75,0.5,239.68
8.75,0.5,239.63
8.75,0.5,239.58
8.75,0.5,239.53
8.75,0.5,239.48
8.75,0.5,239.43
8.65,0.5,239.38
8.65,0.5,239.33
8.65,0.5,239.28
8.65,0.5,239.23
8.65,0.5,239.05
8.65,0.5,238.5
8.65,0.5,237.45
8.65,0.5,235.9
8.65,0.5,233.85
8.65,0.5,231.3
8.65,0.5,228.25
8.65,0.5,224.7
8.75,0.5,239.38
8.75,0.5,239.33
8.75,0.5,239.28
8.75,0.5,239.23
8.75,0.5,239.06
8.75,0.5,238.51
8.75,0.5,237.46
8.75,0.5,235.91
8.75,0.5,233.86
8.75,0.5,231.31
8.75,0.5,228.26
8.75,0.5,224.71
8.85,0.5,241.18
8.85,0.5,241.13
8.85,0.5,241.08
8.85,0.5,241.03
8.85,0.5,240.98
8.85,0.5,240.93
8.85,0.5,240.88
8.85,0.5,240.83
8.85,0.5,240.78
8.85,0.5,240.73
8.85,0.5,240.68
8.85,0.5,240.63
8.85,0.5,240.58
8.85,0.5,240.53
8.85,0.5,240.48
8.85,0.5,240.43
8.85,0.5,240.38
8.85,0.5,240.33
8.85,0.5,240.28
8.85,0.5,240.23
8.85,0.5,240.18
8.85,0.5,240.13
8.85,0.5,240.08
8.85,0.5,240.03
8.85,0.5,239.98
8.85,0.5,239.93
8.85,0.5,239.88
8.85,0.5,239.83
8.85,0.5,239.78
8.85,0.5,239.73
8.85,0.5,239.68
8.85,0.5,239.63
8.85,0.5,239.58
8.85,0.5,239.53
8.85,0.5,239.48
8.85,0.5,239.43
8.85,0.5,239.38
8.85,0.5,239.33
8.85,0.5,239.28
8.85,0.5,239.23
8.85,0.5,239.06
8.85,0.5,238.51
8.85,0.5,237.46
8.85,0.5,235.91
8.85,0.5,233.86
8.85,0.5,231.31
8.85,0.5,228.26
8.85,0.5,224.71
8.95,0.5,241.18
8.95,0.5,241.13
8.95,0.5,241.08
8.95,0.5,241.03
8.95,0.5,240.98
8.95,0.5,240.93
8.95,0.5,240.88
8.95,0.5,240.83
8.95,0.5,240.78
8.95,0.5,240.73
8.95,0.5,240.68
8.95,0.5,240.63
8.95,0.5,240.58
8.95,0.5,240.53
8.95,0.5,240.48
8.95,0.5,240.43
8.95,0.5,240.38
8.95,0.5,240.33
8.95,0.5,240.28
8.95,0.5,240.23
8.95,0.5,240.18
8.95,0.5,240.13
8.95,0.5,240.08
8.95,0.5,240.03
8.95,0.5,239.98
8.95,0.5,239.93
8.95,0.5,239.88
8.95,0.5,239.83
8.95,0.5,239.78
8.95,0.5,239.73
8.95,0.5,239.68
8.95,0.5,239.63
8.95,0.5,239.58
8.95,0.5,239.53
8.95,0.5,239.48
8.95,0.5,239.43
9.05,0.5,241.18
9.05,0.5,241.13
9.05,0.5,241.08
9.05,0.5,241.03
9.05,0.5,240.98
9.05,0.5,240.93
9.05,0.5,240.88
9.05,0.5,240.83
9.05,0.5,240.78
9.05,0.5,240.73
9.05,0.5,240.68
9.05,0.5,240.63
9.05,0.5,240.58
9.05,0.5,240.53
9.05,0.5,240.48
9.05,0.5,240.43
9.05,0.5,240.38
9.05,0.5,240.33
9.05,0.5,240.28
9.05,0.5,240.23
9.05,0.5,240.18
9.05,0.5,240.13
9.05,0.5,240.08
9.05,0.5,240.03
9.05,0.5,239.98
9.05,0.5,239.93
9.05,0.5,239.88
9.05,0.5,239.83
9.05,0.5,239.78
9.05,0.5,239.73
9.05,0.5,239.68
9.05,0.5,239.63
9.05,0.5,239.58
9.05,0.5,239.53
9.05,0.5,239.48
9.05,0.5,239.43
8.95,0.5,239.38
8.95,0.5,239.33
8.95,0.5,239.28
8.95,0.5,239.23
8.95,0.5,239.06
8.95,0.5,238.51
8.95,0.5,237.46
8.95,0.5,235.91
8.95,0.5,233.86
8.95,0.5,231.31
8.95,0.5,228.26
8.95,0.5,224.71
9.05,0.5,239.38
9.05,0.5,239.33
9.05,0.5,239.28
9.05,0.5,239.23
9.05,0.5,239.06
9.05,0.5,238.51
9.05,0.5,237.46
9.05,0.5,235.91
9.05,0.5,233.86
9.05,0.5,231.31
9.05,0.5,228.26
9.05,0.5,224.71
9.15,0.5,241.19
9.15,0.5,241.14
9.15,0.5,241.09
9.15,0.5,241.04
9.15,0.5,240.99
9.15,0.5,240.94
9.15,0.5,240.89
9.15,0.5,240.84
9.15,0.5,240.79
9.15,0.5,240.74
9.15,0.5,240.69
9.15,0.5,240.64
9.15,0.5,240.59
9.15,0.5,240.54
9.15,0.5,240.49
9.15,0.5,240.44
9.15,0.5,240.39
9.15,0.5,240.34
9.15,0.5,240.29
9.15,0.5,240.24
9.15,0.5,240.19
9.15,0.5,240.14
9.15,0.5,240.09
9.15,0.5,240.04
9.15,0.5,239.99
9.15,0.5,239.94
9.15,0.5,239.89
9.15,0.5,239.84
9.15,0.5,239.79
9.15,0.5,239.74
9.15,0.5,239.69
9.15,0.5,239.64
9.15,0.5,239.59
9.15,0.5,239.54
9.15,0.5,239.49
9.15,0.5,239.44
9.25,0.5,241.19
9.25,0.5,241.14
9.25,0.5,241.09
9.25,0.5,241.04
9.25,0.5,240.99
9.25,0.5,240.94
9.25,0.5,240.89
9.25,0.5,240.84
9.25,0.5,240.79
9.25,0.5,240.74
9.25,0.5,240.69
9.25,0.5,240.64
9.25,0.5,240.59
9.25,0.5,240.54
9.25,0.5,240.49
9.25,0.5,240.44
9.25,0.5,240.39
9.25,0.5,240.34
9.25,0.5,240.29
9.25,0.5,240.24
9.25,0.5,240.19
9.25,0.5,240.14
9.25,0.5,240.09
9.25,0.5,240.04
9.25,0.5,239.99
9.25,0.5,239.94
9.25,0.5,239.89
9.25,0.5,239.84
9.25,0.5,239.79
9.25,0.5,239.74
9.25,0.5,239.69
9.25,0.5,239.64
9.25,0.5,239.59
9.25,0.5,239.54
9.25,0.5,239.49
9.25,0.5,239.44
9.15,0.5,239.39
9.15,0.5,239.34
9.15,0.5,239.29
9.15,0.5,239.24
9.15,0.5,239.06
9.15,0.5,238.51
9.15,0.5,237.46
9.15,0.5,235.91
9.15,0.5,233.86
9.15,0.5,231.31
9.15,0.5,228.26
9.15,0.5,224.71
9.25,0.5,239.39
9.25,0.5,239.34
9.25,0.5,239.29
9.25,0.5,239.24
9.25,0.5,239.06
9.25,0.5,238.51
9.25,0.5,237.46
9.25,0.5,235.91
9.25,0.5,233.86
9.25,0.5,231.31
9.25,0.5,228.26
9.25,0.5,224.71
